DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
38678	252	1	1	1	1	400000	791.332268064157
38679	252	1	1	1	1	737000	1206.40479584841
38679	252	1	2	4	2		1206.40479584841
38680	252	1	1	4	1	600000	981.037407341585
38681	252	1	1	1	1	1200000	956.671802880028
38681	252	1	2	1	1	800000	956.671802880028
38681	252	1	4	1	1	789000	956.671802880028
38682	252	1	1	6	1	950000	556.95510264263
38682	252	1	2	4	2		556.95510264263
38682	252	1	3	1	1	800000	556.95510264263
38683	252	1	1	6	1	1000000	806.480729867073
38683	252	1	2	4	2		806.480729867073
38683	252	1	3	1	1	1500000	806.480729867073
38683	252	1	4	1	1	1500000	806.480729867073
38686	252	1	1	4	2		951.346388671468
38686	252	1	2	1	1	900000	951.346388671468
38686	252	1	3	4	2		951.346388671468
38688	252	1	1	1	1	800000	857.753148456946
38688	252	1	2	4	2		857.753148456946
38688	252	1	3	1	1	800000	857.753148456946
38688	252	1	4	1	1	800000	857.753148456946
38688	252	1	5	1	1	800000	857.753148456946
38688	252	1	6	1	1	1400000	857.753148456946
38688	252	1	7	2	2		857.753148456946
38689	252	1	1	6	1	1200000	690.466116063073
38689	252	1	2	1	1	789000	690.466116063073
38689	252	1	5	1	1	787000	690.466116063073
38690	252	1	1	1	1	1200000	909.468569074742
38691	252	1	1	1	1	850000	711.215360440172
38691	252	1	2	1	1	800000	711.215360440172
38691	252	1	3	3	2		711.215360440172
38692	252	1	1	1	1	1300000	966.580390325178
38692	252	1	2	1	2		966.580390325178
38692	252	1	3	1	1	787000	966.580390325178
38693	252	1	1	4	1	1200000	658.496883911497
38694	252	1	1	6	1	1200000	768.996254992108
38694	252	1	2	4	2		768.996254992108
38695	252	1	1	1	1	1200000	938.814674380532
38696	252	1	1	4	2		898.11392369079
38696	252	1	2	1	1	1100000	898.11392369079
38697	252	1	1	1	1	750000	887.958155579067
38697	252	1	2	1	1	750000	887.958155579067
38697	252	1	3	1	1	750000	887.958155579067
38697	252	1	4	4	2		887.958155579067
38698	252	1	1	1	1	800000	1035.77110116642
38698	252	1	2	4	2		1035.77110116642
38698	252	1	8	4	2		1035.77110116642
38698	252	1	9	5	2		1035.77110116642
38699	252	1	1	1	1	1200000	982.138551916061
38699	252	1	2	1	1	800000	982.138551916061
38701	252	1	1	1	1	1000000	883.888970794479
38701	252	1	2	4	2		883.888970794479
38701	252	1	3	2	2		883.888970794479
38702	252	1	1	1	1	1200000	938.814674380532
38703	252	1	1	4	1	300000	308.910587770529
38703	252	1	2	2	2		308.910587770529
38704	252	1	1	1	1	1000000	518.099098380075
38705	252	1	1	5	1	1200000	418.051403399679
38705	252	1	2	1	1	735000	418.051403399679
38705	252	1	3	1	1	730000	418.051403399679
38705	252	1	4	1	1	735000	418.051403399679
38705	252	1	5	1	1	730000	418.051403399679
38706	252	1	1	4	2		479.366400550357
38706	252	1	2	1	1	740000	479.366400550357
38706	252	1	3	1	1	740000	479.366400550357
38706	252	1	5	1	1	740000	479.366400550357
38706	252	1	6	1	1	740000	479.366400550357
38706	252	1	7	3	2		479.366400550357
38707	252	1	1	1	1	740000	449.537019417403
38708	252	1	1	1	1	734000	566.27866596835
38708	252	1	2	4	2		566.27866596835
38708	252	1	3	1	1	3000000	566.27866596835
38708	252	1	4	1	1	734000	566.27866596835
38708	252	1	5	4	1	730000	566.27866596835
38709	252	1	1	1	1	300000	318.322246013803
38709	252	1	2	1	1	899000	318.322246013803
38710	252	1	1	5	1	1700000	514.754984672694
38710	252	1	2	4	2		514.754984672694
38710	252	1	3	2	2		514.754984672694
38710	252	1	4	3	2		514.754984672694
38711	252	1	1	1	1	735000	509.816464562181
38711	252	1	2	1	1	1500000	509.816464562181
38712	252	1	1	2	2		518.099098380075
38713	252	1	1	1	1	736000	560.684251463685
38713	252	1	2	1	1	734000	560.684251463685
38713	252	1	3	2	2		560.684251463685
38714	252	1	1	1	1	876000	569.622779675731
38714	252	1	2	1	1	700000	569.622779675731
38715	252	1	1	1	1	400000	286.851368035772
38715	252	1	2	4	2		286.851368035772
38716	252	1	1	4	2		413.019410869686
38716	252	1	2	1	1	737000	413.019410869686
38717	252	1	1	2	2		476.096063266797
38717	252	1	2	1	1	830000	476.096063266797
38717	252	1	3	3	2		476.096063266797
38717	252	1	5	2	1	320000	476.096063266797
38718	252	1	1	1	1	1200000	530.307963875682
38718	252	1	2	4	2		530.307963875682
38719	252	1	1	2	1	350000	551.272593220411
38719	252	1	2	4	2		551.272593220411
38719	252	1	3	3	2		551.272593220411
38720	252	1	1	1	1	3000000	396.295983219749
38720	252	1	2	4	2		396.295983219749
38721	252	1	1	1	1	932000	572.893116959292
38721	252	1	2	1	1	900000	572.893116959292
38721	252	1	3	3	2		572.893116959292
38721	252	1	5	1	1	1200000	572.893116959292
38722	252	1	1	4	2		1218.74876495585
38722	252	1	2	1	1	2000000	1218.74876495585
38722	252	1	3	4	1	640000	1218.74876495585
38723	252	1	1	4	2		1582.73826234048
38723	252	1	2	1	1	1000000	1582.73826234048
38723	252	1	3	2	2		1582.73826234048
38723	252	1	4	4	2		1582.73826234048
38723	252	1	5	4	2		1582.73826234048
38724	252	1	1	1	1	700000	1489.66677178319
38724	252	1	2	2	2		1489.66677178319
38725	252	1	1	1	1	1200000	1437.15523459104
38725	252	1	2	1	1	850000	1437.15523459104
38726	252	1	1	1	99		1076.7774414726
38726	252	1	2	4	1	200000	1076.7774414726
38726	252	2	1	4	1	400000	1076.7774414726
38726	252	2	2	1	1	900000	1076.7774414726
38728	252	1	1	1	1	1000000	1177.41579505922
38728	252	1	2	4	2		1177.41579505922
38728	252	1	3	1	1	1000000	1177.41579505922
38731	252	1	1	1	1	200000	1060.70019291858
38731	252	2	1	1	1	600000	1060.70019291858
38731	252	2	2	1	1	500000	1060.70019291858
38731	252	3	1	1	1	710000	1060.70019291858
38731	252	3	2	1	1	710000	1060.70019291858
38733	252	1	1	4	1	735000	1271.260302148
38733	252	2	1	1	1	800000	1271.260302148
38733	252	2	2	4	2		1271.260302148
38734	252	1	1	4	1	400000	1550.30426785598
38734	252	1	2	1	1	1000000	1550.30426785598
38735	252	1	1	1	99		1080.96166710175
38735	252	1	2	4	2		1080.96166710175
38736	252	1	1	2	2		874.597560405703
38736	252	1	2	1	1	500000	874.597560405703
38737	252	1	1	1	1	600000	1003.24088032053
38737	252	1	2	4	2		1003.24088032053
38737	252	1	3	1	1	600000	1003.24088032053
38738	252	1	1	2	2		621.980861679021
38738	252	1	2	1	1	600000	621.980861679021
38738	252	1	5	5	2		621.980861679021
38739	252	1	1	4	2		573.016508124113
38739	252	1	2	1	1	700000	573.016508124113
38739	252	1	3	3	2		573.016508124113
38740	252	1	1	1	99		587.546004308948
38740	252	1	2	5	2		587.546004308948
38741	252	1	1	4	2		944.034901445591
38741	252	1	2	4	2		944.034901445591
38741	252	1	3	3	2		944.034901445591
38741	252	1	4	3	2		944.034901445591
38742	252	1	1	1	1	900000	631.177848571912
38742	252	1	2	4	2		631.177848571912
38743	252	1	1	5	2		372.078025581387
38743	252	1	2	4	2		372.078025581387
38743	252	1	3	1	99		372.078025581387
38743	252	1	4	3	2		372.078025581387
38744	252	1	1	1	1	1200000	907.234228447671
38744	252	1	2	1	1	1400000	907.234228447671
38745	252	1	1	1	1	1200000	456.866173272143
38745	252	1	2	1	1	750000	456.866173272143
38746	252	1	1	1	1	1700000	844.617795517751
38746	252	1	2	3	2		844.617795517751
38747	252	1	1	6	99		535.171196699056
38748	252	1	1	4	1	1200000	700.984593158951
38749	252	1	1	1	99		456.866173272143
38749	252	1	2	1	1	400000	456.866173272143
38750	252	1	1	2	2		825.172820591654
38751	252	1	1	1	1	1200000	759.821168486736
38751	252	1	2	1	1	1400000	759.821168486736
38751	252	1	4	4	2		759.821168486736
38752	252	1	1	1	1	700000	825.172820591654
38753	252	1	1	5	2		698.249373983953
38753	252	1	2	1	1	700000	698.249373983953
38753	252	1	3	1	99		698.249373983953
38754	252	1	1	6	99		597.787629628976
38755	252	1	1	3	2		796.991245031807
38755	252	1	2	4	2		796.991245031807
38756	252	1	1	4	2		615.489258074919
38756	252	1	2	1	1	600000	615.489258074919
38756	252	1	3	1	1	800000	615.489258074919
38757	252	1	1	5	99		456.866173272143
38757	252	1	2	4	99		456.866173272143
38758	252	1	1	4	2		413.69471526832
38758	252	1	2	1	1	650000	413.69471526832
38758	252	1	3	4	2		413.69471526832
38759	252	1	1	1	1	900000	637.669452176014
38759	252	1	2	1	1	400000	637.669452176014
38760	252	1	1	6	99		372.078025581387
38760	252	1	2	1	1	850000	372.078025581387
38760	252	1	3	1	1	900000	372.078025581387
38760	252	1	4	5	2		372.078025581387
38761	252	1	1	5	2		616.187966127936
38761	252	1	2	1	1	700000	616.187966127936
38762	252	1	1	4	2		622.679569732038
38762	252	1	2	6	99		622.679569732038
38763	252	1	1	1	1	1700000	332.727697942034
38763	252	1	3	1	1	737000	332.727697942034
38763	252	1	4	4	1	1200000	332.727697942034
38763	252	1	5	1	1	1500000	332.727697942034
38763	252	1	6	1	1	1500000	332.727697942034
38763	252	1	7	2	2		332.727697942034
38764	252	1	1	4	2		563.035046397587
38764	252	1	2	1	1	1500000	563.035046397587
38765	252	1	1	1	1	1500000	664.504826973525
38765	252	1	2	1	1	300000	664.504826973525
38765	252	1	3	3	2		664.504826973525
38766	252	1	1	1	1	3000000	653.915213586992
38766	252	1	2	1	1	2000000	653.915213586992
38766	252	1	3	3	2		653.915213586992
38767	252	1	1	2	2		537.514204288397
38767	252	1	2	2	2		537.514204288397
38767	252	1	4	2	2		537.514204288397
38768	252	1	1	4	1	50000	610.950121032178
38768	252	1	2	1	1	15000	610.950121032178
38768	252	1	5	4	2		610.950121032178
38768	252	1	6	1	1	10000	610.950121032178
38769	252	1	1	5	1	3000000	389.138715835014
38769	252	1	2	4	2		389.138715835014
38769	252	1	3	3	2		389.138715835014
38769	252	1	5	5	2		389.138715835014
38770	252	1	1	4	1	650000	628.44969788795
38770	252	1	2	1	1	1200000	628.44969788795
38771	252	1	1	1	1	10000	552.445433011054
38771	252	1	2	4	2		552.445433011054
38772	252	1	1	4	2		571.215342029308
38773	252	1	1	4	1	100000	450.482049621408
38773	252	1	2	1	1	100000	450.482049621408
38774	252	1	1	1	1	1283500	357.66958485069
38774	252	1	4	1	1	773000	357.66958485069
38774	252	1	5	4	2		357.66958485069
38775	252	1	1	4	1	200000	322.753441357444
38775	252	1	2	4	2		322.753441357444
38776	252	1	1	1	1	700000	587.361576504301
38776	252	1	2	1	1	700000	587.361576504301
38776	252	1	6	1	1	300000	587.361576504301
38777	252	1	1	1	1	100000	771.745585426372
38777	252	1	2	4	2		771.745585426372
38778	252	1	1	1	1	770000	640.833272227351
38778	252	1	2	2	2		640.833272227351
38778	252	1	3	2	2		640.833272227351
38778	252	1	4	2	2		640.833272227351
38778	252	1	5	2	2		640.833272227351
38778	252	2	1	2	2		640.833272227351
38778	252	2	2	2	2		640.833272227351
38779	252	1	1	4	1	50000	739.976745266774
38779	252	1	2	1	1	30000	739.976745266774
38780	252	1	1	6	2		464.695986515088
38780	252	1	2	1	1	1600000	464.695986515088
38780	252	1	3	1	1	1600000	464.695986515088
38780	252	1	4	2	2		464.695986515088
38780	252	1	6	1	1	1200000	464.695986515088
38780	252	1	7	4	2		464.695986515088
38781	252	1	1	4	1	600000	402.398612381695
38781	252	1	2	1	1	600000	402.398612381695
38782	252	1	1	4	1	1350000	521.946925013938
38782	252	1	2	1	1	1200000	521.946925013938
38782	252	1	3	4	2		521.946925013938
38783	252	1	1	4	1	1500000	466.542931709575
38784	252	1	1	1	1	1500000	564.250052149922
38784	252	1	2	4	2		564.250052149922
38784	252	1	5	4	2		564.250052149922
38784	252	1	6	1	1	1800000	564.250052149922
38784	252	1	7	3	2		564.250052149922
38785	252	1	1	1	1	900000	445.896051520156
38785	252	1	2	1	1	717000	445.896051520156
38786	252	1	1	1	1	1000000	552.445433011054
38786	252	1	2	4	2		552.445433011054
38787	252	1	1	4	1	773000	329.580394608386
38787	252	1	2	1	1	3060000	329.580394608386
38787	252	1	3	2	2		329.580394608386
38787	252	1	4	4	2		329.580394608386
38787	252	1	6	4	2		329.580394608386
38788	252	1	1	1	1	717000	532.536538400471
38788	252	1	2	4	2		532.536538400471
38788	252	1	3	3	2		532.536538400471
38789	252	1	1	4	2		552.445433011054
38789	252	1	2	1	1	800000	552.445433011054
38790	252	1	1	1	1	750000	552.445433011054
38790	252	1	2	2	2		552.445433011054
38791	252	1	1	1	1	1200000	495.211077152413
38792	252	1	1	1	1	737000	630.859015642762
38792	252	1	2	4	2		630.859015642762
38792	252	1	5	3	1	425000	630.859015642762
38793	252	1	1	1	1	400000	640.916282445648
38793	252	1	2	4	2		640.916282445648
38794	252	1	1	1	1	1110000	798.882433301391
38794	252	1	2	1	1	900000	798.882433301391
38794	252	1	3	1	1	500000	798.882433301391
38794	252	1	4	3	2		798.882433301391
38795	252	1	1	4	2		539.44650186971
38796	252	1	1	2	1	600000	685.151707162944
38796	252	1	2	2	1	900000	685.151707162944
38797	252	1	1	4	2		705.592948357174
38797	252	1	2	1	1	6000000	705.592948357174
38798	252	1	1	4	2		553.715765173537
38798	252	1	2	4	2		553.715765173537
38798	252	1	3	2	2		553.715765173537
38799	252	1	1	1	1	80000	743.656395184068
38799	252	1	2	1	1	200000	743.656395184068
38799	252	1	3	2	2		743.656395184068
38799	252	1	4	1	1	300000	743.656395184068
38800	252	1	1	1	1	1050000	607.270471114884
38800	252	1	2	1	1	3000000	607.270471114884
38801	252	1	1	4	2		560.625728642775
38802	252	1	1	2	1	1000000	611.595503810799
38802	252	1	2	1	1	1000000	611.595503810799
38802	252	1	3	4	2		611.595503810799
38802	252	1	4	4	2		611.595503810799
38802	252	1	5	4	2		611.595503810799
38803	252	1	1	1	1	1000000	563.035046397587
38803	252	1	2	1	1	1700000	563.035046397587
38804	252	1	1	1	1	150000	615.450766746605
38805	252	1	1	4	1	40000	508.454391058885
38805	252	1	2	4	2		508.454391058885
38805	252	1	3	3	2		508.454391058885
38806	252	1	1	4	1	30000	638.506964690836
38807	252	1	1	2	2		617.860084501417
38807	252	1	2	1	1	400000	617.860084501417
38808	252	1	1	4	1	40000	716.920547322543
38808	252	1	2	4	1	40000	716.920547322543
38809	252	1	1	1	1	1130000	550.036115256242
38810	252	1	1	4	1	770000	660.742166837935
38810	252	1	2	2	2		660.742166837935
38810	252	1	3	2	2		660.742166837935
38810	252	1	4	3	2		660.742166837935
38810	252	1	6	1	1	770000	660.742166837935
38810	252	1	7	4	2		660.742166837935
38811	252	1	1	4	2		487.162128090845
38811	252	1	2	1	1	800000	487.162128090845
38811	252	1	3	3	2		487.162128090845
38812	252	1	1	2	1	250000	582.94394100817
38813	252	1	1	1	1	800000	576.771963117768
38813	252	1	2	4	2		576.771963117768
38813	252	1	3	3	2		576.771963117768
38814	252	1	1	1	1	740000	563.035046397587
38814	252	1	2	1	1	740000	563.035046397587
38815	252	1	1	2	2		573.62465978412
38815	252	1	2	1	1	600000	573.62465978412
38816	252	1	1	4	1	20000	625.247068144154
38816	252	1	2	4	2		625.247068144154
38816	252	1	3	4	2		625.247068144154
38817	252	1	1	1	1	100000	695.003334970641
38817	252	1	2	1	1	800000	695.003334970641
38818	252	1	1	1	1	1500000	582.94394100817
38819	252	1	1	1	1	200000	617.860084501417
38819	252	1	2	4	2		617.860084501417
38820	252	1	1	1	1	600000	573.62465978412
38820	252	1	2	1	1	800000	573.62465978412
38821	252	1	1	4	1	100000	693.332002794665
38822	252	1	1	1	1	940000	563.035046397587
38822	252	1	2	1	1	1200000	563.035046397587
38823	252	1	1	4	1	200000	551.69086479201
38823	252	1	2	4	2		551.69086479201
38823	252	1	3	1	1	1300000	551.69086479201
38823	252	1	4	4	2		551.69086479201
38823	252	1	5	2	2		551.69086479201
38823	252	1	6	1	1	1000000	551.69086479201
38824	252	1	1	1	1	806000	394.396271937015
38824	252	1	2	1	1	1600000	394.396271937015
38824	252	1	3	1	1	1200000	394.396271937015
38824	252	1	4	1	1	1600000	394.396271937015
38824	252	1	5	4	2		394.396271937015
38825	252	1	1	1	1	1800000	552.445433011054
38825	252	1	2	1	1	2400000	552.445433011054
38826	252	1	1	1	1	4400000	470.390944231991
38827	252	1	1	1	1	800000	470.390944231991
38828	252	1	1	4	2		439.892436234875
38828	252	1	2	1	1	2000000	439.892436234875
38829	252	1	1	4	2		713.803269965573
38829	252	1	2	1	1	600000	713.803269965573
38829	252	1	3	1	1	1000000	713.803269965573
38829	252	1	4	2	2		713.803269965573
38829	252	1	5	2	2		713.803269965573
38829	252	1	6	2	2		713.803269965573
38830	252	1	1	1	1	1500000	563.035046397587
38830	252	1	2	1	1	1500000	563.035046397587
38831	252	1	1	1	1	2400000	677.50375811487
38831	252	1	2	1	1	2000000	677.50375811487
38831	252	1	3	2	1	6000000	677.50375811487
38831	252	1	4	2	2		677.50375811487
38832	252	1	1	4	1	100000	495.211077152413
38833	252	1	1	4	1	770000	374.309422139391
38833	252	1	2	1	1	2000000	374.309422139391
38833	252	1	3	1	1	2200000	374.309422139391
38833	252	1	4	1	1	2000000	374.309422139391
38834	252	1	1	1	1	1200000	596.680857728351
38834	252	1	2	1	1	1000000	596.680857728351
38835	252	1	1	1	1	80000	446.634037098992
38835	252	1	2	1	1	300000	446.634037098992
38836	252	1	1	1	1	200000	596.680857728351
38836	252	1	2	1	1	777717	596.680857728351
38837	252	1	1	1	1	800000	621.007387835064
38837	252	1	2	2	2		621.007387835064
38837	252	1	3	2	2		621.007387835064
38838	252	1	1	1	1	1800000	607.270471114884
38838	252	1	2	1	1	1800000	607.270471114884
38839	252	1	1	4	1	600000	368.752801050932
38839	252	1	4	1	1	150000	368.752801050932
38840	252	1	1	1	1	1400000	640.916282445648
38840	252	1	2	1	1	1300000	640.916282445648
38841	252	1	1	4	1	2000000	497.126792093516
38841	252	1	2	1	1	800000	497.126792093516
38841	252	1	3	1	1	8000000	497.126792093516
38842	252	1	1	1	1	800000	596.680857728351
38842	252	1	2	1	1	1500000	596.680857728351
38843	252	1	1	1	1	500000	552.445433011054
38843	252	1	2	4	1	200000	552.445433011054
38844	252	1	1	1	1	3000000	552.445433011054
38844	252	1	2	1	1	2000000	552.445433011054
38845	252	1	1	1	1	700000	552.445433011054
38845	252	1	2	1	1	300000	552.445433011054
38846	252	1	1	1	1	717000	495.211077152413
38847	252	1	1	1	1	1425000	582.94394100817
38848	252	1	1	1	1	2000000	563.035046397587
38848	252	1	2	1	1	773000	563.035046397587
38849	252	1	1	4	2		470.390944231991
38850	252	1	1	4	2		516.390303925479
38851	252	1	1	1	99		262.854792574765
38851	252	1	2	5	2		262.854792574765
38851	252	1	3	4	2		262.854792574765
38851	252	1	4	4	2		262.854792574765
38851	252	1	5	2	2		262.854792574765
38851	252	1	6	2	2		262.854792574765
38852	252	1	1	1	1	600000	566.182349731235
38852	252	1	2	1	1	200000	566.182349731235
38852	252	1	3	3	2		566.182349731235
38853	252	1	1	1	1	1500000	338.254293053816
38853	252	1	2	1	1	770000	338.254293053816
38853	252	1	3	1	1	773000	338.254293053816
38854	252	1	1	1	1	700000	750.566358653307
38854	252	1	2	1	1	300000	750.566358653307
38855	252	1	1	4	2		374.309422139391
38855	252	1	2	2	2		374.309422139391
38855	252	1	3	2	2		374.309422139391
38855	252	1	4	1	1	1130000	374.309422139391
38856	252	1	1	1	1	780000	1693.96943348217
38856	252	1	2	4	2		1693.96943348217
38857	252	1	1	4	1	400000	779.963904471977
38858	252	1	1	1	1	750000	1693.96943348217
38858	252	1	2	4	2		1693.96943348217
38859	252	1	1	1	1	1000000	1125.97254394608
38859	252	1	2	1	1	1500000	1125.97254394608
38860	252	1	1	4	1	800000	779.963904471977
38861	252	1	1	1	1	900000	1693.96943348217
38861	252	1	2	1	1	780000	1693.96943348217
38862	252	1	1	1	1	600000	603.213032581448
38862	252	1	2	1	1	450000	603.213032581448
38863	252	1	1	1	1	1200000	1932.18445288908
38864	252	1	1	1	1	900000	503.350087072776
38864	252	1	2	1	1	1400000	503.350087072776
38865	252	1	1	1	1	1500000	283.213020987361
38865	252	1	2	4	2		283.213020987361
38866	252	1	1	5	2		283.213020987361
38866	252	1	2	1	1	200000	283.213020987361
38867	252	1	1	1	1	1200000	520.819949403191
38868	252	1	1	1	1	300000	749.767618661517
38868	252	1	2	1	1	600000	749.767618661517
38868	252	1	3	4	2		749.767618661517
38868	252	1	4	1	1	600000	749.767618661517
38869	252	1	1	1	1	1500000	484.765520564829
38869	252	1	2	4	2		484.765520564829
38870	252	1	1	1	1	600000	333.435614304467
38870	252	1	2	4	2		333.435614304467
38870	252	1	3	5	2		333.435614304467
38871	252	1	1	1	1	9999999	484.765520564829
38871	252	1	2	1	1	700000	484.765520564829
38872	252	1	1	1	1	2000000	424.817512302107
38872	252	1	2	4	2		424.817512302107
38873	252	1	1	1	1	500000	256.450875402972
38873	252	1	2	4	2		256.450875402972
38873	252	1	3	6	2		256.450875402972
38874	252	1	1	1	1	600000	542.166244124902
