DIRECTORIO	REGION	P4090	P4000	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	P70	FEX_P
36654	4	1	2	1	2	1	1	1	2	1	1	665.424821181614
36655	4	1	2	1	2	1	1	1	2	1	1	863.08601400672
36656	4	1	1	1	2	1	1	1	2	1	1	890.421362296058
36657	4	1	1	1	2	1	1	1	2	1	1	565.444945848381
36658	4	1	1	1	2	1	1	1	2	1	1	1080.09572450186
36659	4	1	1	1	2	1	1	1	2	1	1	1130.38027301965
36660	4	1	2	1	2	1	1	1	2	1	1	1494.19518714251
36661	4	1	2	1	2	2	1	1	2	1	1	1080.09572450186
36662	4	1	1	1	2	1	1	1	2	1	1	980.146336682781
36663	4	1	1	1	2	1	1	1	2	1	1	1079.52428382227
36664	4	1	1	1	3	1	1	1	2	1	1	1154.34871060232
36665	4	1	1	1	3	1	1	1	2	1	1	565.444945848381
36666	4	1	1	1	3	1	1	1	2	1	1	905.893350582317
36667	4	1	1	1	3	1	1	1	2	1	1	1229.82004216162
36668	4	1	1	1	3	1	1	1	2	1	1	1692.36599864473
36669	4	1	1	1	3	1	1	1	2	1	1	665.424821181614
36670	4	1	1	1	3	1	1	1	2	1	1	882.434531676754
36671	4	1	1	1	2	1	1	1	2	1	1	882.434531676754
36672	4	1	1	1	2	1	1	1	2	1	1	1064.11411753849
36673	4	1	1	1	2	1	1	1	3	1	1	716.218988376515
36674	4	1	1	1	2	1	1	1	2	1	1	1684.31734602295
36675	4	1	1	1	2	1	1	1	2	1	1	565.444945848381
36676	4	1	1	1	2	1	1	1	2	1	1	882.434531676754
36677	4	1	1	1	2	1	1	1	2	1	1	1080.09572450186
36678	4	1	1	1	2	1	1	1	2	1	1	1518.16362472519
36679	4	1	1	1	2	1	1	1	2	1	1	1501.73422108719
36680	4	1	1	1	2	1	1	1	2	1	1	1154.34871060232
36681	4	1	1	1	3	1	1	1	2	1	1	890.421362296058
36682	4	1	1	1	3	1	1	1	2	1	1	641.96600227605
36683	4	1	1	1	3	2	1	1	2	1	1	1328.04146584476
36684	4	1	1	1	3	1	1	1	2	1	1	1691.85637996762
36685	4	1	1	1	2	1	1	1	3	1	1	1033.02969347344
36686	4	1	1	1	2	1	1	1	3	1	1	1392.07567026706
36687	4	1	1	1	2	1	1	1	3	1	1	834.415767917036
36688	4	1	2	1	2	1	1	1	3	1	1	834.415767917036
36689	4	1	2	1	2	1	1	1	3	1	1	657.403703703699
36690	4	1	1	1	2	1	1	1	3	1	1	1321.55819433586
36691	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
36692	4	1	1	1	2	1	1	1	3	1	1	2272.18142442853
36694	4	1	1	1	2	1	1	1	3	1	1	1593.17585938177
36696	4	1	1	1	3	2	1	1	7	1	1	2073.56749887213
36697	4	1	1	1	2	2	1	1	3	1	1	2073.56749887213
36698	4	1	2	1	3	1	1	1	7	1	1	657.403703703699
36699	4	1	2	1	3	1	1	1	3	1	1	1801.94983382622
36700	4	1	2	1	3	1	1	1	3	1	1	657.403703703699
36701	4	1	1	1	1	1	1	1	3	1	1	882.757691124266
36702	5	1	1	1	3	1	1	1	3	1	1	1733.0637746878
36703	5	1	1	1	3	1	1	1	3	1	1	753.436696532923
36704	5	1	2	1	3	1	1	1	3	1	1	1510.65987420919
36705	5	1	1	1	2	1	1	1	3	1	2	1163.93263174402
36706	5	1	1	1	2	1	1	1	3	1	1	1891.7721270039
36707	5	1	1	1	2	1	1	1	3	1	1	1505.0601501905
36708	5	1	1	1	2	1	1	1	3	1	1	1245.42189145096
36709	5	1	1	1	3	2	1	1	3	1	1	1417.25190356287
36710	5	1	2	1	5	2	1	1	3	1	1	1122.73446870372
36711	5	1	3	1	4	2	1	1	3	1	1	985.945968865778
36712	5	1	2	1	3	1	1	1	3	1	1	223.459219858159
36713	5	1	2	1	3	1	1	1	3	1	1	418.847612905519
36714	5	1	1	1	4	2	1	1	3	1	1	331.0595733388
36715	5	1	1	1	2	2	1	1	3	1	1	369.099928219076
36716	5	1	2	1	2	1	1	1	3	1	1	434.933712281723
36717	5	1	1	1	3	2	1	1	3	1	1	527.170109392374
36718	5	1	2	1	2	1	1	1	3	1	1	369.099928219076
36719	5	1	1	1	2	1	1	1	3	1	1	415.154472935648
36721	5	1	1	1	2	1	1	1	3	1	1	331.0595733388
36722	5	1	1	1	2	1	1	1	3	1	1	481.115564675802
36723	5	1	1	1	2	1	1	1	3	1	1	331.0595733388
36724	5	1	1	1	2	1	1	1	3	1	1	464.01700219606
36725	5	1	2	1	3	2	1	1	3	1	1	398.055910455906
36726	5	1	1	1	3	1	1	1	3	1	1	289.733413969051
36727	5	1	2	1	3	1	1	1	3	1	1	430.705032662606
36728	5	1	1	1	2	1	1	1	3	1	1	501.930049398829
36729	5	1	1	1	2	2	1	1	3	1	1	377.114118055372
36730	5	1	1	1	2	2	1	1	3	1	1	527.170109392374
36731	5	1	2	1	2	1	1	1	3	1	1	430.705032662606
36732	5	1	2	1	2	2	1	1	3	1	1	581.296563648854
36733	5	1	1	1	3	2	1	1	3	1	1	331.0595733388
36734	5	1	1	1	3	1	1	1	3	1	1	602.180636345774
36735	5	1	2	1	2	1	1	1	3	1	1	501.930049398829
36736	5	1	1	1	2	2	1	1	3	1	1	615.493688608338
36737	5	1	2	1	2	1	1	1	3	1	1	535.242018932283
36738	5	1	1	1	2	1	1	1	3	1	1	527.170109392374
36739	5	1	1	1	2	1	1	1	3	1	1	405.943254684375
36740	5	1	2	1	2	2	1	1	3	1	1	229.615697557623
36741	5	1	1	1	2	1	1	1	3	1	1	473.71763651563
36742	5	1	2	1	3	1	1	1	3	1	1	473.027249263227
36743	5	1	1	1	3	2	1	1	3	1	1	474.77745387441
36744	5	1	2	1	3	1	1	1	3	1	1	475.410045585129
36745	5	1	1	1	3	2	1	1	3	1	1	405.943254684375
36746	5	1	1	1	2	2	1	1	3	1	1	225.907942238267
36747	5	1	1	1	3	2	1	1	3	1	1	385.422277150084
36748	5	1	2	1	2	2	1	1	3	1	1	522.743369482794
36749	5	1	1	1	2	2	1	1	3	1	1	541.17106120086
36750	5	1	1	1	2	1	1	1	3	1	1	386.054868860802
36751	5	1	1	1	2	2	1	1	3	1	1	383.729868080585
36752	5	1	2	1	2	2	1	1	3	1	1	649.354806389979
36753	5	1	1	1	2	1	1	1	3	1	1	296.067100425757
36754	5	1	2	1	3	1	1	1	3	1	1	504.315677764728
36755	5	1	2	1	3	2	1	1	3	1	1	539.478652131361
36756	5	1	2	1	3	2	1	1	3	1	1	364.611789110116
36757	5	1	1	1	2	2	1	1	3	1	1	404.250845614876
36758	5	1	1	1	2	1	1	1	3	1	1	407.266233647496
36759	3	1	2	1	3	1	1	1	3	1	1	659.412074251727
36760	3	1	2	1	1	2	1	1	3	1	1	1301.93407905793
36761	3	1	2	1	1	2	1	1	2	1	1	1060.23141922048
36762	3	1	2	1	2	1	1	1	2	2	1	1132.60174999458
36763	3	1	2	1	4	1	1	1	3	1	1	1143.72720433748
36764	4	1	2	1	2	1	1	1	2	1	1	2075.53169748059
36765	4	1	2	1	2	1	1	1	2	1	1	2075.53169748059
36766	4	1	2	1	2	1	1	1	2	1	1	1973.48534166467
36767	4	1	1	1	1	2	1	1	2	1	1	1198.85421924692
36768	4	1	1	1	1	2	1	1	2	1	1	924.74048253836
36769	4	1	1	1	1	1	1	1	2	1	1	925.552195711906
36770	4	1	1	1	1	1	1	1	2	1	1	786.3795234068
36771	4	1	1	1	1	1	1	1	2	1	1	917.343932229119
36772	4	1	1	1	1	1	1	1	2	1	1	836.513887789525
36773	2	1	2	1	1	1	2	1	2	1	1	685.430362864803
36774	2	1	2	1	1	1	2	1	2	1	1	975.082009657999
36775	2	1	1	1	1	1	1	1	2	1	1	1373.72969921299
36776	2	1	1	1	1	1	2	1	3	1	1	831.065699211208
36777	2	1	1	1	1	1	2	1	2	1	1	1036.23955388372
36778	2	1	1	1	1	1	2	1	3	1	1	1252.21841893089
36779	2	1	1	1	1	1	2	1	3	1	1	685.430362864803
36780	2	1	1	1	1	1	2	1	3	1	1	931.988000024837
36781	2	1	1	1	2	1	1	1	3	1	1	1209.19783072826
36782	2	1	2	1	2	1	1	1	3	1	1	591.805755423407
36783	2	1	2	1	2	1	1	1	3	1	1	493.833875696253
36784	2	1	1	1	2	1	1	1	3	1	1	1236.47545639717
36785	2	1	1	1	2	1	1	1	3	1	1	546.861787467074
36786	2	1	1	1	2	1	1	1	3	1	1	1296.89335072724
36787	2	1	1	1	2	1	1	1	3	1	1	747.319544718828
36788	2	1	1	1	1	1	1	1	3	1	1	1015.20235396525
36789	2	1	1	1	1	1	1	1	3	1	1	778.557969963832
36790	2	1	2	1	1	1	1	1	3	1	1	1267.71388164218
36791	2	1	1	1	1	1	1	1	3	1	1	713.875442977219
36792	2	1	1	1	1	1	1	1	3	1	1	525.072300941256
36793	2	1	2	1	1	1	1	1	3	1	1	614.826777100179
36794	2	1	3	1	0	2	1	1	3	1	1	815.672520240056
36795	2	1	3	1	0	2	2	1	3	1	1	798.860049909939
36796	2	1	1	2		1	1	1	2	1	1	335.444444444443
36797	2	1	1	1	1	1	1	1	3	1	1	908.320494996376
36798	2	1	1	1	1	1	1	1	3	1	1	803.181940753499
36799	2	1	1	1	1	1	1	1	3	1	1	592.073827716424
36800	2	1	1	1	1	1	1	1	3	1	1	664.607043017425
36801	2	1	1	1	1	1	1	1	3	1	1	767.858754488766
36802	2	1	2	1	1	1	1	1	3	1	1	627.397013981157
36803	2	1	1	1	1	1	1	1	3	1	1	648.526059661143
36804	2	1	1	1	1	1	1	1	3	1	1	528.467193353376
36805	2	1	1	1	1	1	1	1	3	1	1	528.467193353376
36806	2	1	2	1	1	1	1	1	3	1	1	503.747743803664
36807	2	1	2	1	1	1	1	1	3	1	1	499.425852960104
36808	2	1	1	1	3	1	1	1	3	1	1	335.444444444443
36809	2	1	1	1	1	1	1	1	2	1	1	798.860049909939
36810	2	1	2	1	1	1	1	1	3	1	1	767.858754488766
36811	2	1	1	1	3	1	1	1	3	1	1	349.091862711308
36812	2	1	1	1	3	1	1	1	3	1	1	1048.78223550399
36813	2	1	1	1	3	1	1	1	3	1	1	803.181940753499
36814	2	1	2	1	3	1	1	1	3	1	1	335.444444444443
36815	1	1	1	1	2	1	1	1	3	1	1	1004.46963508027
36816	1	1	2	1	2	1	1	1	3	1	1	1079.29368531024
36817	3	1	1	1	3	1	1	1	2	1	1	294.297537726606
36818	3	1	1	1	3	1	1	1	2	1	1	452.500234388376
36819	3	1	1	1	3	1	1	1	2	1	1	396.454447317514
36820	3	1	1	1	3	1	1	1	2	1	1	317.643799261791
36821	3	1	2	1	3	1	1	1	3	1	1	491.703980177434
36822	3	1	1	1	3	1	1	1	2	1	1	283.60765038632
36823	3	1	3	1	3	1	1	1	2	1	1	484.090495994342
36824	3	1	2	1	3	1	1	1	3	1	1	340.118474521234
36825	3	1	2	1	3	1	1	1	3	1	1	402.906159499446
36826	3	1	1	1	3	1	1	1	2	1	1	324.551175992779
36827	3	1	1	1	3	1	1	1	2	1	1	324.551175992779
36828	3	1	2	1	3	1	1	1	3	1	1	542.572797819714
36829	3	1	1	1	3	1	1	1	3	1	1	206.093612334803
36830	3	1	1	1	2	1	1	1	2	1	1	624.201900846924
36831	3	1	2	1	2	1	1	1	2	1	1	688.087962337446
36832	3	1	1	1	2	1	1	1	2	1	1	752.843368002496
36833	3	1	2	1	2	1	1	1	2	1	1	757.737469466532
36834	3	1	2	1	2	1	1	1	2	1	1	759.467766728574
36835	3	1	1	1	2	1	1	1	2	1	1	735.531791225525
36836	3	1	1	1	2	1	1	1	2	1	1	688.087962337446
36837	3	1	1	1	2	1	1	1	2	1	1	856.192921893115
36838	3	1	1	1	2	1	1	1	2	1	2	685.595521027217
36839	3	1	2	1	2	1	1	1	2	1	1	830.419449001683
36840	3	1	1	1	3	1	1	1	2	1	1	743.787678174318
36841	3	1	2	1	2	1	1	1	2	1	1	752.081223954309
36842	3	1	1	1	3	1	1	1	2	1	1	701.237950750275
36844	4	1	1	1	2	1	1	1	3	1	1	673.094332378236
36845	4	1	1	1	2	1	1	1	3	1	2	741.142334582915
36846	4	1	3	1	1	2	1	1	99	1	1	715.464291511739
36847	4	1	1	1	2	1	1	1	2	1	1	364.016279069769
36848	4	1	1	1	1	1	1	1	3	1	1	736.706704764653
36849	4	1	1	1	2	1	1	1	3	1	1	583.110778316018
36850	4	1	1	1	2	2	1	1	3	1	1	1152.77577604609
36851	4	1	1	1	2	1	1	1	3	1	1	778.93104481591
36852	4	1	2	1	2	1	1	1	3	1	1	554.324688200509
36853	4	1	1	1	2	1	1	1	3	1	1	680.031623548628
36854	4	1	1	1	2	1	1	1	3	1	1	521.486753344254
36855	4	1	1	1	2	1	1	1	3	1	1	901.861937897637
36856	4	1	1	1	2	1	1	1	3	1	1	1008.69460858362
36857	4	1	1	1	2	1	1	1	3	1	1	1147.49694260442
36858	4	1	1	1	2	1	1	1	3	1	1	1008.69460858362
36859	4	1	1	1	2	1	1	1	3	1	1	1008.69460858362
36860	4	1	1	1	2	1	1	1	3	1	1	901.861937897637
36861	4	1	1	1	2	1	1	1	3	1	1	975.514221657732
36862	4	1	1	1	2	1	1	1	3	1	1	762.563983358831
36863	4	1	1	1	2	1	1	1	3	1	1	775.288457769563
36864	4	1	1	1	2	1	1	1	3	1	1	1052.32169475979
36865	4	1	1	1	2	1	1	1	3	1	1	1111.79883214811
36866	4	1	1	1	2	1	1	1	3	1	1	1122.79837460827
36868	4	1	1	1	2	1	1	1	3	1	1	1585.95006717169
36869	4	1	1	1	2	1	1	1	2	1	1	1184.22469422389
36870	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
36871	4	1	1	1	2	1	1	1	3	1	1	1356.53679299835
36872	4	1	1	1	2	1	1	1	3	1	1	1321.55819433586
36873	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
36874	4	1	1	1	2	1	1	1	3	1	1	1585.95006717169
36875	4	1	1	1	2	1	1	1	3	1	1	657.403703703699
36876	4	1	1	1	2	1	1	1	3	1	1	827.189975706962
36877	4	1	1	1	2	1	1	1	3	1	1	827.189975706962
36878	4	1	1	1	2	1	1	1	3	1	1	2080.31828580059
36879	4	1	1	1	2	1	1	1	8	1	1	1051.25316752511
36880	4	1	1	1	2	1	1	1	8	1	1	947.449575068853
36881	4	1	1	1	2	1	1	1	8	1	1	1417.50638723148
36882	4	1	1	1	2	1	1	1	8	1	1	1280.5021064089
36883	4	1	1	1	2	1	1	1	8	1	1	1051.25316752511
36884	4	1	1	1	2	1	1	1	8	1	1	2018.92333243179
36885	4	1	1	1	2	1	1	1	8	1	1	788.453648831219
36886	4	1	1	1	2	1	1	1	8	1	1	1204.70854432847
36887	4	1	1	1	2	1	1	1	8	1	1	707.955639657694
36888	4	1	1	1	1	1	1	1	8	1	1	800.012583226278
36889	4	1	1	1	1	1	1	1	8	1	1	639.702719120961
36890	4	1	1	1	2	1	1	1	8	1	1	1361.67284916307
36891	4	1	1	1	2	1	1	1	8	1	1	1211.99996599761
36892	4	1	1	1	2	1	1	1	8	1	1	1054.59872679583
36895	4	1	1	1	1	1	1	1	8	1	1	878.274701076911
36896	4	1	1	1	2	1	1	1	8	1	1	1132.42391027929
36897	4	1	1	1	2	1	1	1	8	1	1	1040.61618658526
36898	4	1	2	1	2	1	1	1	8	1	1	973.427984041657
36899	4	1	1	1	2	1	1	1	8	1	1	893.179194742689
36901	4	1	1	1	2	1	1	1	8	1	1	1051.25316752511
36903	4	1	1	1	2	1	1	1	8	1	1	1211.99996599761
36904	4	1	1	1	2	1	1	1	8	1	1	1361.67284916307
36906	4	1	1	1	2	1	1	1	8	1	1	1280.5021064089
36907	4	1	1	1	2	1	1	1	8	1	1	731.510442814988
36908	4	1	1	1	2	1	1	1	8	1	1	1373.66871792531
36909	4	1	1	1	2	1	1	1	8	1	1	565.87558834932
36910	4	1	1	1	2	1	1	1	8	1	1	1038.58456518223
36911	4	1	1	1	2	1	1	1	8	1	1	1050.33121406991
36913	4	1	2	1	2	1	1	1	1	1	1	1349.00424682019
36914	4	1	1	1	2	1	1	1	1	1	1	1051.25316752511
36915	4	1	1	1	2	1	1	1	1	1	1	716.60594914921
36916	4	1	1	1	2	2	1	1	7	1	1	876.915813254528
36917	4	1	3	1	2	1	1	1	1	1	1	809.086406423888
36918	4	1	3	1	2	1	1	1	7	1	1	1373.66871792531
36919	4	1	3	1	2	2	1	1	1	1	1	878.274701076911
36920	4	1	3	1	2	2	1	1	1	1	1	1373.66871792531
36921	4	1	3	1	2	2	1	1	7	2	1	893.179194742689
36922	4	1	3	1	2	2	1	1	1	1	1	812.681185569164
36923	4	1	1	1	1	1	1	1	1	1	1	1050.33121406991
36924	4	1	1	1	1	1	1	1	1	1	1	1374.34145150596
36925	4	1	1	1	1	2	1	1	1	1	1	1453.91750722428
36926	4	1	1	1	1	2	2	2		1	1	565.87558834932
36927	4	1	1	1	1	2	1	1	1	1	1	1373.66871792531
36928	4	1	1	2		2	2	2		1	1	1135.09673596936
36929	4	1	1	1	1	1	1	2		1	1	639.702719120961
36930	4	1	1	1	1	2	2	1	1	1	1	1373.66871792531
36931	4	1	1	1	1	2	1	1	1	1	1	893.179194742689
36932	5	1	1	1	3	1	1	1	2	1	1	817.205389278847
36933	5	1	1	1	3	2	1	1	2	1	1	1979.58037363153
36934	5	1	1	1	2	1	1	1	3	1	1	1858.32424988632
36935	5	1	1	1	2	1	1	1	3	1	1	1246.14115435296
36936	5	1	2	1	3	1	1	1	2	1	1	1803.96388037627
36937	5	1	2	1	2	1	1	1	3	1	1	1302.31476673835
36939	5	1	1	1	2	1	1	1	3	1	1	1473.42551594826
36940	5	1	1	1	3	1	1	1	3	1	1	1505.0601501905
36941	5	1	1	1	3	1	1	1	3	1	1	1383.80402644529
36942	5	1	1	1	3	1	1	1	3	1	1	902.481130129134
36943	5	1	1	1	3	2	1	1	2	1	1	451.358825068082
36944	5	1	1	1	3	1	1	1	2	1	1	627.725367620159
36945	5	1	1	1	3	1	1	1	2	1	1	849.919012869707
36946	5	1	1	1	3	2	1	1	2	1	1	338.157630042323
36947	5	1	1	1	3	1	1	1	2	1	1	302.868512485278
36948	5	1	2	1	3	1	1	1	2	1	1	524.785601682456
36949	5	1	1	1	3	1	1	1	2	1	1	415.419386264956
36950	5	1	1	1	3	1	1	1	2	1	1	396.085411495052
36951	5	1	1	1	3	1	1	1	2	1	1	456.596391141671
36952	5	1	1	1	3	2	1	1	2	1	1	451.358825068082
36953	5	1	1	1	3	1	1	1	2	1	1	392.793271813211
36954	5	1	1	1	3	1	1	1	2	1	1	627.725367620159
36955	5	1	2	1	3	1	1	1	2	1	1	338.157630042323
36956	5	1	1	1	3	1	1	1	2	1	1	756.425557807563
36957	5	1	1	1	2	1	1	1	2	1	1	414.781614462814
36958	5	1	1	1	3	2	2	1	2	1	1	492.535829944796
36959	5	1	2	1	3	1	1	1	2	1	1	569.79758616743
36960	5	1	1	1	3	1	1	1	2	1	1	492.535829944796
36961	5	1	1	1	3	1	1	1	2	1	1	509.286606520812
36962	5	1	1	1	1	1	2	1	2	1	1	543.481804650218
36963	5	1	1	1	1	1	2	1	2	1	1	451.358825068082
36964	5	1	2	1	1	1	2	1	2	1	1	302.868512485278
36965	5	1	1	1	2	1	1	1	2	1	1	450.72105326594
36966	5	1	2	1	2	2	2	1	2	1	1	663.664806423285
36968	5	1	1	1	2	1	2	1	1	1	1	569.79758616743
36974	5	1	1	1	3	2	1	1	3	1	1	415.154472935648
36975	5	1	2	1	4	2	1	1	3	1	1	581.296563648854
36976	5	1	1	1	3	2	1	1	3	1	1	303.138836478922
36977	5	1	2	1	3	2	1	1	3	1	1	413.606470182864
36978	5	1	2	1	2	2	1	1	3	1	1	398.055910455906
36979	5	1	1	1	3	2	1	1	3	1	1	560.35477124832
36980	5	1	1	1	3	1	1	1	3	1	1	299.29560655813
36981	5	1	2	1	4	1	1	1	3	1	1	432.25303541539
36982	5	1	1	1	3	1	1	1	3	1	1	377.114118055372
36983	5	1	2	1	2	2	1	1	3	1	1	476.46986294391
36984	5	1	2	1	2	2	1	1	3	1	1	407.956620899899
36985	5	1	2	1	2	1	1	1	3	1	2	649.354806389979
36986	5	1	2	1	2	2	1	1	3	1	1	649.354806389979
36987	5	1	2	1	2	1	1	1	3	1	1	475.410045585129
36988	5	1	2	1	2	1	1	1	3	1	1	296.067100425757
36989	5	1	2	1	2	2	1	1	3	1	1	475.410045585129
36990	5	1	2	1	2	2	1	1	3	1	1	541.17106120086
36991	5	1	2	1	2	2	1	1	3	1	1	564.765222309456
36992	5	1	2	1	2	2	1	1	3	1	1	296.067100425757
36993	5	1	1	1	2	2	1	1	3	1	1	229.615697557623
36994	5	1	2	1	2	2	1	1	3	1	1	473.027249263227
36995	3	1	2	1	3	1	1	1	2	1	2	1171.59668554978
36996	3	1	2	1	3	2	1	1	3	1	1	1132.60174999458
36997	3	1	3	1	2	2	1	1	3	1	1	654.815970655975
36998	3	1	1	1	3	2	1	1	3	1	1	445.449545078565
36999	3	1	1	1	3	1	1	1	3	1	1	979.040964560927
37000	3	1	2	1	3	1	1	1	3	1	1	568.169587680855
37001	3	1	3	1	4	2	1	1	3	1	1	1054.56189319314
37004	3	1	1	1	2	2	1	1	3	1	1	1251.16133916279
37005	3	1	2	1	3	1	1	1	3	1	1	706.829721272733
37006	3	1	2	1	3	1	1	1	3	1	1	650.129139248542
37007	3	1	1	1	3	1	1	1	3	1	1	611.993932283966
37008	5	1	1	1	3	2	1	1	3	1	1	333.275844725303
37009	5	1	1	1	3	2	1	1	3	1	1	373.629515407724
37010	5	1	1	1	3	2	1	1	6	1	1	457.452585306081
37011	5	1	1	1	1	2	1	1	3	1	1	532.586617060908
37012	5	1	1	1	1	2	1	1	3	1	1	423.891501744712
37014	5	1	1	1	1	2	1	1	3	1	1	521.224988624591
37015	5	1	1	1	1	2	1	1	3	1	1	435.253130181028
37016	5	1	1	1	1	2	2	1	3	2	1	494.118573085705
37018	5	1	1	1	1	2	2	1	3	1	1	224.580729409107
37019	5	1	1	1	1	2	2	1	3	1	1	541.613574303006
37020	5	1	1	1	1	2	1	1	3	1	1	518.907047991905
37021	5	1	1	1	1	2	1	1	3	1	1	439.653019408814
37022	5	1	1	1	1	2	1	1	3	1	1	568.736720403425
37023	5	1	1	1	1	2	2	1	3	1	1	346.786261706826
37024	5	1	1	1	1	2	2	1	3	1	1	561.747811394491
37025	5	1	1	1	1	1	2	2		2	1	532.586617060908
37027	5	1	1	1	1	2	2	1	3	2	1	518.907047991905
37028	5	1	1	1	1	2	2	1	3	2	1	467.275319384807
37029	5	1	1	1	1	2	2	1	3	2	1	516.589107359219
37030	5	1	1	1	1	2	2	1	3	2	1	478.121063384017
37031	5	1	1	1	1	2	2	1	3	2	1	401.184975433611
37034	5	1	1	1	1	2	1	1	3	2	1	283.720802682298
37035	5	1	1	1	1	2	2	1	3	2	1	272.435950065595
37036	5	1	1	1	1	2	1	1	3	1	1	317.140616272109
37037	5	1	1	1	1	2	1	1	3	2	1	204.108771327589
37038	5	1	1	1	1	2	1	1	3	1	1	275.597295784435
37039	5	1	1	1	1	2	1	1	3	1	1	400.58184757051
37041	5	1	1	1	1	2	1	1	3	1	1	297.290003695213
37042	5	1	1	1	1	2	1	1	3	1	1	343.924474522441
37044	5	1	1	1	1	2	1	1	3	1	1	400.58184757051
37046	5	1	1	1	1	2	1	1	3	1	1	204.108771327589
37047	5	1	1	1	1	2	1	1	3	2	1	363.390134026103
37049	5	1	1	1	1	2	1	1	3	2	1	366.551479744942
37050	5	1	1	1	1	2	1	1	3	2	1	204.108771327589
37051	5	1	1	1	1	2	1	1	3	2	1	317.140616272109
37052	5	1	1	1	1	2	1	1	3	2	1	444.844260714694
37053	5	1	1	1	1	2	2	1	3	2	1	400.58184757051
37054	5	1	1	1	1	2	1	1	3	2	1	444.844260714694
37056	5	1	1	1	1	2	1	1	3	2	1	272.435950065595
37057	5	1	1	1	1	2	1	1	3	1	1	316.698363209779
37058	5	1	1	1	1	2	1	1	3	2	1	343.924474522441
37061	5	1	1	1	1	2	1	1	3	1	1	413.853804797023
37062	5	1	1	1	1	2	1	1	3	1	1	204.108771327589
37063	5	1	1	1	1	2	1	1	3	2	1	400.58184757051
37064	5	1	1	1	1	2	1	1	3	1	1	446.831365324504
37065	5	1	3	1	1	2	1	1	3	1	1	400.58184757051
37067	2	1	1	1	1	1	1	1	3	1	1	940.061741973006
37068	2	1	2	1	1	1	1	1	3	1	1	560.311106252603
37069	2	1	1	1	1	1	1	1	3	1	1	1204.75581345986
37070	2	1	1	1	1	1	1	1	3	1	1	565.513221332501
37071	2	1	1	1	1	1	1	1	3	1	1	1084.0780524198
37072	2	1	1	1	1	1	1	1	3	1	1	1663.38134600619
37073	2	1	2	1	1	1	1	1	3	1	1	1114.65682453266
37074	2	1	1	1	1	1	1	1	3	1	1	1186.61937913304
37075	2	1	1	1	1	1	2	1	3	1	1	702.314196222971
37076	2	1	1	1	1	1	2	1	3	1	1	920.306281746566
37077	2	1	2	1	1	1	2	1	3	1	1	685.430362864803
37078	2	1	1	1	1	1	2	1	3	1	1	1175.81436875838
37079	2	1	1	1	1	1	2	1	3	1	1	1035.05985264933
37080	2	1	2	1	1	1	2	1	3	1	1	1114.65682453266
37081	2	1	2	1	1	1	1	1	3	1	1	734.906188812255
37082	2	1	1	1	1	1	1	1	3	1	1	564.752601824735
37083	2	1	1	1	1	1	1	1	3	1	1	1209.95792853976
37084	2	1	1	1	1	1	1	1	3	1	1	457.552083333334
37085	2	1	1	1	2	1	2	1	2	1	1	500.195358239071
37086	2	1	1	1	2	1	2	1	2	1	1	651.219292084946
37087	2	1	1	1	1	1	2	1	2	1	1	799.377961799613
37088	2	1	2	1	1	1	2	1	2	1	1	755.088437832965
37089	2	1	1	1	1	1	2	1	2	1	1	710.098161652522
37090	2	1	1	1	2	1	2	1	2	1	1	769.028031420698
37091	2	1	3	1	1	2	2	1	2	2	1	842.696041515458
37092	2	1	1	1	1	1	2	1	2	1	1	711.426837389965
37093	2	1	2	1	2	1	1	1	3	1	1	1035.25711271442
37094	2	1	1	1	3	1	1	1	3	1	1	973.596861892724
37095	2	1	2	1	2	1	1	1	3	1	1	908.02251113594
37096	2	1	1	1	3	1	1	1	3	1	1	1134.34448625933
37097	2	1	2	1	2	2	1	1	2	1	1	908.02251113594
37098	2	1	1	1	2	1	1	1	3	1	1	744.63065053055
37099	2	1	2	1	2	1	1	1	3	1	1	897.676914509387
37100	2	1	1	1	3	1	1	1	3	1	1	698.167476450845
37101	2	1	1	1	3	1	1	1	3	1	1	740.561465745962
37103	2	1	1	1	3	1	1	1	3	1	1	800.486242357014
37104	2	1	1	1	3	1	1	1	3	1	1	715.09471670993
37105	2	1	1	1	2	1	1	1	3	1	1	777.458784498456
37106	2	1	2	1	2	1	1	1	3	1	1	892.78850948223
37107	2	1	1	1	2	1	1	1	3	1	1	748.699835315137
37108	2	1	2	1	3	1	1	1	3	1	1	1004.73393850164
37109	2	1	1	1	3	1	1	1	3	1	1	806.480729867073
37110	2	1	2	1	3	1	1	1	3	1	1	950.832400219465
37112	2	1	1	1	2	1	1	1	3	1	1	994.825351056493
37113	2	1	2	1	2	1	1	1	3	1	1	908.02251113594
37114	2	1	2	1	2	1	1	1	3	1	1	942.88385916512
37115	2	1	2	1	2	1	1	1	3	1	1	956.671802880028
37116	2	1	2	1	2	1	1	1	3	1	1	927.64985751141
37117	2	1	1	1	2	1	1	1	3	1	1	475.477676930636
37118	2	1	1	1	2	1	1	1	3	1	1	906.139444015735
37119	2	1	2	1	1	1	1	1	3	1	1	881.773839554177
