DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
18948	252	1	2	4	2		427.597154936006
18948	252	1	3	2	2		427.597154936006
18948	252	1	4	3	2		427.597154936006
18949	252	1	1	6	1	600000	477.317701685614
18949	252	1	2	1	1	600000	477.317701685614
18949	252	1	3	3	2		477.317701685614
18950	252	1	1	1	1	850000	666.03523197656
18950	252	1	2	1	1	800000	666.03523197656
18951	252	1	1	1	1	750000	666.03523197656
18951	252	1	2	4	2		666.03523197656
18952	252	1	1	6	1	800000	608.499508253345
18952	252	1	2	6	1	700000	608.499508253345
18952	252	1	3	3	2		608.499508253345
18953	252	1	1	1	1	600000	318.519069226379
18953	252	1	2	4	2		318.519069226379
18953	252	1	3	4	2		318.519069226379
18954	252	1	1	1	1	400000	302.566537467703
18954	252	1	2	1	1	800000	302.566537467703
18954	252	1	3	1	1	750000	302.566537467703
18954	252	1	5	5	2		302.566537467703
18955	252	1	1	1	1	800000	799.989574998814
18955	252	1	2	4	2		799.989574998814
18956	252	1	1	1	99		799.989574998814
18956	252	1	2	4	2		799.989574998814
18957	252	1	1	2	1	230000	525.64305996334
18958	252	1	1	1	1	1200000	556.80771665768
18958	252	1	2	4	2		556.80771665768
18959	252	1	14	1	1	700000	463.252211394583
18959	252	1	1	1	1	700000	463.252211394583
18959	252	1	3	1	1	600000	463.252211394583
18959	252	1	9	1	1	600000	463.252211394583
18960	252	1	1	1	1	1500000	611.42147431712
18960	252	1	2	1	1	800000	611.42147431712
18961	252	1	1	1	1	600000	366.844427504105
18962	252	1	1	1	1	500000	751.664216721087
18962	252	1	2	1	1	600000	751.664216721087
18962	252	1	5	1	1	400000	751.664216721087
18962	252	1	6	1	1	400000	751.664216721087
18963	252	1	1	1	1	1200000	318.519069226379
18963	252	1	2	4	2		318.519069226379
18963	252	1	3	3	2		318.519069226379
18964	252	1	1	1	1	900000	855.998521130135
18964	252	1	2	1	1	800000	855.998521130135
18964	252	1	4	1	1	600000	855.998521130135
18965	252	1	1	2	2		746.771005811255
18965	252	1	2	1	1	650000	746.771005811255
18965	252	1	3	1	1	680000	746.771005811255
18966	252	1	1	4	2		553.885750593905
18966	252	1	2	4	2		553.885750593905
18966	252	1	3	1	1	800000	553.885750593905
18967	252	1	1	4	1	200000	302.566537467703
18967	252	1	2	4	2		302.566537467703
18968	252	1	1	4	1	180000	443.412476412396
18969	252	1	1	5	1	500000	525.64305996334
18970	252	1	1	1	1	850000	421.458185163545
18971	252	1	1	1	1	800000	366.844427504105
18972	252	1	1	1	1	800000	933.943918021067
18972	252	1	2	4	2		933.943918021067
18973	252	1	1	1	1	1000000	702.408786294721
18973	252	1	2	1	1	800000	702.408786294721
18974	252	1	1	1	1	500000	335.870129870131
18974	252	1	2	5	2		335.870129870131
18974	252	1	3	3	2		335.870129870131
18975	252	1	1	1	1	1000000	494.567963712286
18975	252	1	2	1	1	150000	494.567963712286
18975	252	1	3	1	1	300000	494.567963712286
18976	252	1	1	4	2		803.687131265676
18976	252	1	2	4	2		803.687131265676
18976	252	1	3	4	2		803.687131265676
18976	252	1	6	1	2		803.687131265676
18977	252	1	1	4	1	360000	727.386921483589
18978	252	1	1	1	1	700000	702.408786294721
18978	252	1	2	1	1	300000	702.408786294721
18979	252	1	2	1	1		702.408786294721
18979	252	1	1	1	99	650000	702.408786294721
18980	252	1	1	4	1	300000	392.809845996123
18980	252	1	2	1	1	400000	392.809845996123
18981	252	1	1	4	1	1100000	773.498377456426
18982	252	1	1	1	2		819.894012204673
18982	252	1	2	4	2		819.894012204673
18982	252	1	3	1	1	600000	819.894012204673
18983	252	1	1	4	2		392.809845996123
18983	252	1	2	1	2		392.809845996123
18984	252	1	1	1	1	900000	588.553285853784
18984	252	1	2	4	2		588.553285853784
18985	252	1	1	1	1	400000	523.939775890789
18985	252	1	2	4	2		523.939775890789
18985	252	1	3	1	1	600000	523.939775890789
18985	252	1	4	3	2		523.939775890789
18986	252	1	1	4	1	950000	335.870129870131
18986	252	1	2	5	2		335.870129870131
18986	252	1	3	4	2		335.870129870131
18986	252	1	4	1	1	900000	335.870129870131
18987	252	1	1	1	1	600000	733.863002682299
18987	252	1	2	4	2		733.863002682299
18988	252	1	1	4	1	200000	471.101631835256
18988	252	1	2	4	2		471.101631835256
18989	252	1	1	1	1	400000	727.386921483589
18990	252	1	1	1	1	1000000	548.633732304247
18991	252	1	1	4	1	1000000	727.386921483589
18992	252	1	1	4	1	300000	631.319195133015
18992	252	1	2	1	1	635000	631.319195133015
18992	252	1	3	3	2		631.319195133015
18993	252	1	1	5	2		335.870129870131
18993	252	1	2	2	2		335.870129870131
18993	252	1	3	1	1	650000	335.870129870131
18993	252	1	4	4	2		335.870129870131
18994	252	1	1	4	1	800000	702.408786294721
18994	252	1	2	4	1	1200000	702.408786294721
18995	252	1	1	4	2		494.567963712286
18995	252	1	2	1	1	500000	494.567963712286
18995	252	1	3	5	2		494.567963712286
18996	252	1	1	4	1	1000000	604.280394047573
18996	252	1	2	4	2		604.280394047573
18997	252	1	1	4	1	1500000	408.536954189912
18997	252	1	2	4	2		408.536954189912
18998	252	1	1	1	1	400000	819.894012204673
18998	252	1	2	4	2		819.894012204673
18998	252	1	3	4	2		819.894012204673
18999	252	1	1	1	1	850000	813.417931005963
18999	252	1	2	4	2		813.417931005963
19000	252	1	1	5	1	300000	810.57157527627
19000	252	1	5	1	1	300000	810.57157527627
19001	252	1	1	1	1	600000	702.408786294721
19001	252	1	2	1	1	600000	702.408786294721
19002	252	1	1	1	2		508.212667696999
19002	252	1	2	4	2		508.212667696999
19002	252	1	3	3	2		508.212667696999
19002	252	1	4	3	2		508.212667696999
19003	252	1	1	1	1	600000	335.870129870131
19003	252	1	2	4	2		335.870129870131
19003	252	1	3	2	2		335.870129870131
19003	252	1	5	4	2		335.870129870131
19004	252	1	2	1	1	1000000	844.872147393542
19004	252	1	1	1	1	1000000	844.872147393542
19005	252	1	1	1	1	600000	767.306475033126
19005	252	1	4	3	2		767.306475033126
19006	252	1	1	1	1	100000	471.101631835256
19006	252	1	3	4	2		471.101631835256
19007	252	1	1	5	1	40000	580.88315201007
19007	252	1	2	4	1	40000	580.88315201007
19007	252	1	3	4	2		580.88315201007
19007	252	1	4	1	1	644000	580.88315201007
19007	252	1	5	1	1	200000	580.88315201007
19007	252	1	8	1	1	300000	580.88315201007
19008	252	1	1	5	2		681.060376574869
19008	252	1	2	1	1	250000	681.060376574869
19008	252	1	3	3	2		681.060376574869
19008	252	1	4	1	1	600000	681.060376574869
19009	252	1	1	2	1	600000	1035.43622042845
19009	252	1	2	1	1	500000	1035.43622042845
19010	252	1	1	1	1	100000	546.584899986596
19010	252	1	2	1	1	100000	546.584899986596
19010	252	1	3	1	1	644000	546.584899986596
19011	252	1	1	1	1	600000	773.498377456426
19012	252	1	1	1	1	700000	616.377776772346
19013	252	1	1	1	1	900000	718.13589448851
19013	252	1	2	1	1	900000	718.13589448851
19014	252	1	1	1	1	644000	773.498377456426
19015	252	1	1	1	1	150000	360.092487124013
19015	252	1	2	5	2		360.092487124013
19016	252	1	1	1	1	644000	600.650668578557
19017	252	1	1	1	1	2000000	545.28818561064
19017	252	1	2	3	2		545.28818561064
19018	252	1	1	1	1	1100000	1047.81135063053
19018	252	1	2	4	2		1047.81135063053
19018	252	1	3	3	2		1047.81135063053
19019	252	1	1	1	1	634000	829.448220122765
19019	252	1	2	4	2		829.448220122765
19019	252	1	3	1	1	1000000	829.448220122765
19020	252	1	1	1	1	500000	993.918395746842
19020	252	1	2	4	2		993.918395746842
19021	252	1	1	1	1	1000000	980.317624231412
19021	252	1	2	1	1	800000	980.317624231412
19021	252	1	3	3	2		980.317624231412
19022	252	1	1	1	1	650000	890.710050807453
19022	252	1	2	4	2		890.710050807453
19023	252	1	1	1	1	644000	971.804548722
19024	252	1	1	4	1	560000	829.448220122765
19024	252	1	2	4	2		829.448220122765
19024	252	1	3	2	2		829.448220122765
19025	252	1	2	4	2	650350	926.424669347724
19025	252	1	1	1	1		926.424669347724
19026	252	4	1	1	1		1109.74447828593
19026	252	1	1	5	2		1109.74447828593
19026	252	1	2	4	2	644000	1109.74447828593
19026	252	1	3	1	1	644350	1109.74447828593
19026	252	2	1	5	1	800000	1109.74447828593
19026	252	2	2	1	1	800000	1109.74447828593
19026	252	3	1	1	1		1109.74447828593
19026	252	3	2	4	2	644350	1109.74447828593
19027	252	1	1	4	1	600000	810.660533237749
19028	252	1	1	1	1	630000	958.203777206571
19028	252	1	2	4	2		958.203777206571
19029	252	1	1	4	2		865.270043642786
19029	252	1	2	1	1	640000	865.270043642786
19030	252	1	1	4	1	618000	871.984310351551
19030	252	2	1	2	2		871.984310351551
19030	252	2	2	4	2		871.984310351551
19030	252	3	1	1	1	619000	871.984310351551
19030	252	3	2	1	1	640000	871.984310351551
19031	252	1	1	6	1	9999	807.334373097923
19031	252	1	2	4	2		807.334373097923
19032	252	1	1	1	1	634000	904.310822322882
19033	252	1	4	2	2		746.66211838732
19033	252	1	1	6	2		746.66211838732
19033	252	1	2	2	2		746.66211838732
19033	252	1	3	1	99		746.66211838732
19034	252	1	1	4	2		936.089930181729
19035	252	1	1	1	1	1050000	993.918395746842
19035	252	1	2	4	2		993.918395746842
19036	252	1	1	5	1	500000	807.334373097923
19036	252	1	2	4	2		807.334373097923
19037	252	1	1	4	1	1500000	810.660533237749
19039	252	1	1	6	1	2000000	807.334373097923
19039	252	1	2	5	2		807.334373097923
19040	252	1	1	1	1	250000	890.710050807453
19040	252	1	2	1	1	644350	890.710050807453
19041	252	1	1	1	1	634000	982.641372668053
19041	252	1	2	1	1	1000000	982.641372668053
19041	252	1	3	3	2		982.641372668053
19042	252	1	1	5	1	600000	807.334373097923
19042	252	1	2	4	2		807.334373097923
19043	252	1	1	6	99		908.326174580421
19044	252	1	1	2	2		936.089930181729
19045	252	1	1	5	1	1500000	825.432867865227
19045	252	1	2	1	1	1500000	825.432867865227
19045	252	1	3	1	1	1800000	825.432867865227
19046	252	1	1	1	1	500000	980.317624231412
19046	252	1	2	4	1	100000	980.317624231412
19046	252	1	4	1	1	500000	980.317624231412
19047	252	1	1	1	1	800000	764.278242160288
19047	252	1	2	1	1	850000	764.278242160288
19047	252	1	3	1	1	1200000	764.278242160288
19048	252	1	1	1	1	800000	980.317624231412
19048	252	1	2	1	1	740000	980.317624231412
19048	252	1	4	1	1	750000	980.317624231412
19049	252	1	1	1	1	3000000	826.711635957025
19049	252	1	2	4	2		826.711635957025
19049	252	1	3	3	2		826.711635957025
19049	252	1	4	3	2		826.711635957025
19049	252	1	5	3	2		826.711635957025
19050	252	1	1	6	99		829.448220122765
19050	252	1	2	4	2		829.448220122765
19050	252	1	3	1	99		829.448220122765
19051	252	1	1	1	1	3000000	854.888227287432
19051	252	1	2	4	2		854.888227287432
19051	252	1	3	1	1	700000	854.888227287432
19052	252	1	1	1	1	99999	825.540072844976
19052	252	1	2	1	1	644350	825.540072844976
19053	252	1	1	1	1	685000	996.242144183483
19053	252	1	4	1	1	687000	996.242144183483
19054	252	1	1	1	99		844.327759729992
19054	252	1	2	1	99		844.327759729992
19054	252	1	3	3	2		844.327759729992
19054	252	1	4	3	2		844.327759729992
19055	252	1	1	1	1	650000	902.156225295106
19055	252	1	2	4	2		902.156225295106
19055	252	1	3	1	1	700000	902.156225295106
19055	252	1	4	1	1	650000	902.156225295106
19055	252	1	5	1	1	650000	902.156225295106
19056	252	1	1	1	1	5500000	958.203777206571
19056	252	1	2	3	2		958.203777206571
19057	252	1	1	1	1	800000	932.763770041903
19057	252	1	2	1	1	700000	932.763770041903
19058	252	1	1	5	1	800000	810.660533237749
19059	252	1	1	1	1	3000000	822.213912705151
19059	252	1	2	4	2		822.213912705151
19059	252	1	3	3	2		822.213912705151
19060	252	1	1	1	1	500000	955.88002876993
19060	252	1	2	1	1	700000	955.88002876993
19061	252	1	1	1	1	666000	962.139287887996
19061	252	1	2	1	1	1200000	962.139287887996
19062	252	1	1	1	1	700000	958.203777206571
19062	252	1	2	1	1	800000	958.203777206571
19063	252	1	2	6	99		807.334373097923
19063	252	1	1	6	99		807.334373097923
19064	252	1	1	1	1	1000000	890.710050807453
19064	252	1	2	2	2		890.710050807453
19065	252	1	1	1	1	2000000	890.710050807453
19065	252	1	2	3	2		890.710050807453
19066	252	1	1	4	1	644350	810.660533237749
19067	252	1	1	1	1	687000	958.203777206571
19067	252	1	2	3	2		958.203777206571
19068	252	1	1	1	1	800000	890.710050807453
19068	252	1	2	3	1	640000	890.710050807453
19069	252	1	1	5	1	4000000	854.888227287432
19069	252	1	2	1	1	700000	854.888227287432
19069	252	1	3	1	1	700000	854.888227287432
19070	252	1	1	1	1	1500000	883.430484839204
19070	252	1	2	1	1	800000	883.430484839204
19070	252	1	3	3	2		883.430484839204
19070	252	2	1	1	99		883.430484839204
19070	252	3	1	1	1	2500000	883.430484839204
19070	252	3	2	4	2		883.430484839204
19070	252	4	1	1	1	1000000	883.430484839204
19070	252	4	2	4	2		883.430484839204
19071	252	1	1	6	99		807.334373097923
19071	252	1	2	6	99		807.334373097923
19072	252	1	1	6	1	1230000	829.644734935265
19072	252	1	2	4	2		829.644734935265
19072	252	1	3	1	1	1400000	829.644734935265
19072	252	2	1	1	1	1000000	829.644734935265
19072	252	2	2	3	99		829.644734935265
19072	252	3	1	1	1	400000	829.644734935265
19073	252	1	1	1	1	9999	890.710050807453
19073	252	1	2	1	1	700000	890.710050807453
19074	252	1	1	1	1	1000000	890.710050807453
19074	252	1	2	1	1	1000000	890.710050807453
19075	252	1	1	1	1	800000	930.440021605262
19075	252	1	2	5	2		930.440021605262
19076	252	1	1	1	1	800000	868.596203782611
19077	252	1	1	4	2		828.365966843467
19077	252	1	2	1	1	700000	828.365966843467
19077	252	1	3	1	1	200000	828.365966843467
19077	252	1	4	3	2		828.365966843467
19078	252	1	1	1	1	1200000	1002.43147125625
19078	252	1	2	4	2		1002.43147125625
19078	252	1	3	1	1	644350	1002.43147125625
19078	252	1	4	1	1	644350	1002.43147125625
19079	252	1	1	1	1	1000000	1061.41212214596
19079	252	1	2	4	2		1061.41212214596
19080	252	1	3	3	2	200000	915.147646268936
19080	252	1	1	1	1	587000	915.147646268936
19080	252	1	2	1	1		915.147646268936
19081	252	1	1	1	1	9999	904.310822322882
19082	252	1	1	5	1	9999	709.668731755251
19082	252	1	2	5	1	99999	709.668731755251
19083	252	1	1	1	1	970000	934.937744857137
19083	252	1	2	1	1	950000	934.937744857137
19083	252	1	3	1	1	920000	934.937744857137
19083	252	1	4	3	2		934.937744857137
19084	252	1	1	1	99		908.326174580421
19085	252	1	1	1	1	500000	810.660533237749
19086	252	1	1	1	1	9999	908.326174580421
19087	252	1	1	1	1	5000000	908.326174580421
19088	252	1	1	1	1	1500000	1016.03224277168
19088	252	1	2	1	1	1500000	1016.03224277168
19088	252	1	3	2	2		1016.03224277168
19089	252	1	1	1	1	400000	993.918395746842
19089	252	1	2	1	1	587000	993.918395746842
19090	252	1	1	1	1	644350	882.258921727155
19090	252	1	2	4	1	400000	882.258921727155
19090	252	1	3	3	2		882.258921727155
19090	252	1	5	1	1	720000	882.258921727155
19090	252	1	6	1	1	644350	882.258921727155
19091	252	1	1	4	2		767.604402300114
19091	252	1	2	3	1	650000	767.604402300114
19092	252	1	1	1	1	1800000	962.139287887996
19092	252	1	2	4	2		962.139287887996
19093	252	1	1	4	99		807.334373097923
19093	252	1	2	4	99		807.334373097923
19094	252	1	1	4	2		767.604402300114
19094	252	1	2	2	2		767.604402300114
19095	252	1	1	1	1	642000	724.548271362479
19095	252	1	2	1	1	770000	724.548271362479
19095	252	1	3	5	1	90000	724.548271362479
19096	252	1	1	6	1	580000	865.270043642786
19096	252	1	2	1	1	1200000	865.270043642786
19097	252	1	1	1	1	644350	699.001059218062
19097	252	1	2	4	2		699.001059218062
19097	252	2	1	4	1	1000000	699.001059218062
19097	252	2	2	1	1	1800000	699.001059218062
19098	252	1	1	1	1	2000000	909.497737692469
19098	252	1	2	4	1	1200000	909.497737692469
19098	252	1	3	1	1	800000	909.497737692469
19098	252	1	4	1	1	2500000	909.497737692469
19099	252	1	1	1	1	644350	958.203777206571
19099	252	1	2	4	1	644350	958.203777206571
19100	252	1	1	4	1	1300000	853.885815584248
19100	252	1	2	4	1	600000	853.885815584248
19100	252	2	1	1	1	600000	853.885815584248
19100	252	2	2	1	1	600000	853.885815584248
19101	252	1	1	1	1	800000	1061.41212214596
19101	252	1	2	2	2		1061.41212214596
19102	252	1	1	1	1	1000000	847.653919869818
19102	252	1	2	1	1	1000000	847.653919869818
19102	252	1	3	3	2		847.653919869818
19103	252	1	1	1	1	644350	933.766181745088
19104	252	1	1	1	1	800000	912.823897832295
19104	252	1	2	1	1	650000	912.823897832295
19104	252	1	3	1	1	800000	912.823897832295
19105	252	1	1	6	1	800000	993.918395746842
19105	252	1	2	1	1	644700	993.918395746842
19106	252	1	1	1	1	587000	890.710050807453
19106	252	1	2	4	2		890.710050807453
19107	252	1	1	1	1	2000000	890.710050807453
19107	252	1	2	1	1	800000	890.710050807453
19108	252	1	1	1	1	600000	1025.69750360569
19108	252	1	2	5	2		1025.69750360569
19109	252	1	1	1	1	1000000	958.203777206571
19109	252	1	2	1	1	700000	958.203777206571
19110	252	1	1	1	99		962.139287887996
19110	252	1	2	4	2		962.139287887996
19111	252	1	1	4	1	1500000	666.612600817616
19111	252	1	2	1	1	2000000	666.612600817616
19111	252	1	3	3	2		666.612600817616
19112	252	1	1	5	2		807.334373097923
19112	252	1	2	4	2		807.334373097923
19113	252	1	1	1	1	800000	736.101650829881
19113	252	1	2	4	2		736.101650829881
19113	252	1	3	4	2		736.101650829881
19113	252	1	4	1	1	687000	736.101650829881
19113	252	1	5	1	1	600000	736.101650829881
19114	252	1	1	2	1	430000	975.740059403425
19115	252	1	1	1	1	644000	908.326174580421
19116	252	1	1	1	1	600000	1067.75122284014
19116	252	1	2	1	1	1600000	1067.75122284014
19117	252	1	1	4	2		907.806133871572
19117	252	1	2	1	1	800000	907.806133871572
19117	252	1	3	1	1	700000	907.806133871572
19117	252	1	4	3	2		907.806133871572
19118	252	1	1	1	2		799.992860700559
19118	252	1	2	1	1	200000	799.992860700559
19118	252	1	4	1	1	250000	799.992860700559
19119	252	1	1	2	1	400000	865.270043642786
19119	252	1	2	2	2		865.270043642786
19120	252	1	1	1	1	800000	1093.19123000481
19120	252	1	2	1	1	1500000	1093.19123000481
19121	252	1	1	4	1	170000	810.660533237749
19122	252	1	1	1	1	850000	958.203777206571
19122	252	1	2	1	1	850000	958.203777206571
19123	252	1	1	1	99		900.268106661708
19123	252	1	2	4	2		900.268106661708
19124	252	1	1	1	1	800000	890.710050807453
19124	252	1	2	3	1	200000	890.710050807453
19125	252	1	1	6	1	2000000	908.326174580421
19126	252	1	1	4	2		844.220554750243
19126	252	1	2	4	2		844.220554750243
19126	252	1	3	1	1	630000	844.220554750243
19126	252	1	4	1	1	1400000	844.220554750243
19126	252	1	5	1	1	650000	844.220554750243
19127	252	1	1	4	2		890.710050807453
19127	252	1	2	1	1	700000	890.710050807453
19128	252	1	1	4	99		810.660533237749
19129	252	1	1	1	99		908.326174580421
19130	252	1	1	1	1	1000000	933.766181745088
19131	252	1	1	4	2		804.597788932183
19131	252	1	2	1	1	2500000	804.597788932183
19131	252	1	3	1	99		804.597788932183
19131	252	1	4	3	2		804.597788932183
19132	252	1	1	4	2		912.823897832295
19132	252	1	2	1	1	900000	912.823897832295
19132	252	1	3	2	2		912.823897832295
19133	252	1	1	1	1	1400000	971.804548722
19134	252	1	1	1	1	700000	890.710050807453
19134	252	1	2	1	1	700000	890.710050807453
19135	252	1	1	1	1	2000000	890.710050807453
19135	252	1	2	3	2		890.710050807453
19136	252	1	1	1	1	5000000	810.660533237749
19137	252	1	1	1	1	643400	944.495800711392
19137	252	1	2	1	1	643400	944.495800711392
19137	252	1	3	1	1	700000	944.495800711392
19137	252	1	4	1	1	600000	944.495800711392
19138	252	1	1	4	2		841.001599590167
19138	252	1	2	1	1	660000	841.001599590167
19138	252	1	3	1	1	1200000	841.001599590167
19138	252	1	4	1	1	660000	841.001599590167
19138	252	1	5	5	2		841.001599590167
19139	252	1	1	1	1	700000	847.653919869818
19139	252	1	2	1	1	650000	847.653919869818
19139	252	1	3	1	1	614000	847.653919869818
19140	252	1	1	1	1	7000000	868.596203782611
19141	252	1	1	1	1	9999	893.033799244094
19141	252	1	2	1	1	9999	893.033799244094
19142	252	1	1	1	1	800000	936.089930181729
19143	252	1	2	4	2	600000	900.984662183057
19143	252	1	1	1	1		900.984662183057
19144	252	1	1	1	1	700000	866.441606754834
19144	252	1	2	1	1	700000	866.441606754834
19144	252	1	3	1	1	1800000	866.441606754834
19144	252	1	4	1	1	2500000	866.441606754834
19144	252	1	5	1	1	1200000	866.441606754834
19145	252	1	1	1	1	300000	807.334373097923
19145	252	1	2	1	1	644350	807.334373097923
19146	252	1	1	5	1	2000000	764.278242160288
19146	252	1	2	5	1	800000	764.278242160288
19146	252	1	3	1	1	10000000	764.278242160288
19147	252	1	1	1	1	644000	933.766181745088
19148	252	1	1	1	1	700000	926.424669347724
19148	252	1	2	1	99		926.424669347724
19149	252	1	1	1	1	1300000	926.424669347724
19149	252	1	2	1	1	800000	926.424669347724
19150	252	1	1	1	1	9999	904.310822322882
19151	252	1	1	1	99		962.139287887996
19151	252	1	2	1	99		962.139287887996
19152	252	1	1	1	1	1300000	958.203777206571
19152	252	1	2	4	2		958.203777206571
19153	252	1	1	1	99		908.326174580421
19154	252	1	1	1	99		1025.69750360569
19154	252	1	2	1	1	700000	1025.69750360569
19155	252	1	1	1	99		958.203777206571
19155	252	1	2	1	1	800000	958.203777206571
19156	252	1	1	1	99		890.710050807453
19156	252	1	2	1	99		890.710050807453
19157	252	1	1	1	1	900000	982.641372668053
19157	252	1	2	1	1	500000	982.641372668053
19157	252	1	3	1	1	644350	982.641372668053
19158	252	1	1	6	1	644350	808.505936209972
19158	252	1	2	4	2		808.505936209972
